,TAWSS,OSI,HOLMES
Node 422,0.003907086488181023,0.026217560303651744,0.0018511089684750427
Node 423,0.003068948382602192,0.06708704971460805,0.0013285874985858967
Node 424,0.0058377787557452225,0.2511890359759531,0.0014525033599760697
Node 425,0.006714112425771467,0.2071604960188937,0.001966157352436299
Node 426,0.003271318618803783,0.06695068557670963,0.0014166422851331234
Node 427,0.006947165091997254,0.18668793428865582,0.0021766306458114
Node 428,0.006193310403132559,0.2568943678959911,0.0015056286403698747
Node 429,0.002601166869301563,0.03350874097066242,0.0012134216078058865
Node 430,0.00406809914282239,0.07446699686459413,0.0017311104452977818
Node 431,0.0025808001785932767,0.0940228076363242,0.0010477460105569715
Node 432,0.003914933963108645,0.06167155500214361,0.0017160269163187076
Node 433,0.002560813709722116,0.0927730990312074,0.0010428322309685345
Node 434,0.0033442530300558664,0.03779236620486692,0.001545739279834326
Node 435,0.0012768207941123567,0.3304224989072201,0.0002165200796088723
Node 436,0.0015216204556751177,0.09230700271737458,0.000620354004300743
Node 437,0.0038817919507350713,0.031454495230436696,0.0018187961689675918
Node 438,0.0024398913394873796,0.03301195446395333,0.0011394000879475384
Node 439,0.002538252443842152,0.03427552250653276,0.0011821262931549024
Node 440,0.0019369524353051305,0.03749161194385764,0.0008958567485943952
Node 441,0.0035728360709207764,0.030007288080837136,0.0016792069142146622
Node 442,0.0014981681386406359,0.06821898366400686,0.0006468805615444568
Node 443,0.002094627382146467,0.10205165668609878,0.0008335534965851205
Node 444,0.0021049643248569976,0.10489284849802682,0.0008316864584075224
Node 445,0.0013935124618757744,0.09550248923905913,0.0005636723220431013
Node 446,0.0012964530845657476,0.08605455902259368,0.000536660843797087
Node 447,0.0014102516698484755,0.09619337281530066,0.000569468970283103
Node 448,0.001318853992679591,0.08835935414576479,0.0005428939093340636
Node 449,0.0023916306307924106,0.03508858458297903,0.0011118963817164022
Node 450,0.0021570673835175254,0.03640973930996827,0.0009999954306508542
Node 451,0.0013649915315177734,0.20681426993274177,0.00040019603870366334
Node 452,0.0015814686165570538,0.4227892533108952,0.00012210637274975573
Node 453,0.0014508827470807377,0.3740511176659323,0.00018273706039260073
Node 454,0.0011680570737858176,0.4871039623168825,1.5063308039573837e-05
Node 455,0.0011268050922893075,0.09953141900099677,0.00045125003637154986
Node 456,0.0011294859830519725,0.09788037637496577,0.00045418847839461094
Node 457,0.0019456978523262895,0.03524331923083929,0.000904276075626851
Node 458,0.0010802890956430492,0.4534665624761086,5.026956513984695e-05
Node 459,0.0018714156892678092,0.03317791706683709,0.0008736181700977995
Node 460,0.0019463135337867302,0.03260852699999722,0.0009096903494764205
Node 461,0.0010139588799716831,0.08708648980427841,0.00041867732032323
Node 462,0.0010020829009670298,0.08762899339650965,0.0004132299345719198
Node 463,0.002643202805430431,0.03140299304510169,0.0012385969233994903
Node 464,0.0013815693072490548,0.2795895949870212,0.00030451225056426476
Node 465,0.0013224995761463819,0.1548735312139396,0.0004564296086864624
Node 466,0.0012862929540153442,0.17907582486067414,0.00041280250525490116
Node 467,0.0012994347934556357,0.1580719167241953,0.0004443132482681767
Node 468,0.00178496674903657,0.06274127811406,0.000780492279292632
Node 469,0.0011756216802840693,0.09779135550905532,0.0004728452024612222
Node 470,0.002543890364143218,0.02843051306451866,0.001199621073839132
Node 471,0.0011565611222875145,0.0823088346898801,0.00048308536292065204
Node 472,0.001254437764290457,0.29237646422478947,0.00026045080403193485
Node 473,0.0010957324607603547,0.23594040526159954,0.00028933866953008956
Node 474,0.000960246378421881,0.40385372873648073,9.232410877956215e-05
Node 475,0.0010844680132428292,0.30881234219900533,0.00020733689941199458
Node 476,0.0012493566282053075,0.3415072852823833,0.00019801392365470736
Node 477,0.0012794381672879248,0.22977450321878634,0.000345736814356225
Node 478,0.0013371644905399182,0.1854227980317305,0.000420641464005374
Node 479,0.0012833708619333234,0.212189190035724,0.00036936800725758084
Node 480,0.00211999618936274,0.03411094195471148,0.0009876830277218082
Node 481,0.0012201178233599782,0.2242841338180202,0.0003364058425117682
Node 482,0.0009064043620594926,0.2841323523811294,0.00019566337742926577
Node 483,0.0011811789654169191,0.14653188096477449,0.0004175091071498921
Node 484,0.001086902602637988,0.11570869288643965,0.0004176872218728831
Node 485,0.0011889165685073856,0.22485312474782848,0.00032712667876034146
Node 486,0.001114932335578348,0.34666189135010683,0.00017096161561019188
Node 487,0.002231472938934025,0.045853129082483624,0.0010134164527540017
Node 488,0.0021434177449224682,0.043330927655371276,0.0009788325932207596
Node 489,0.0021995942854601508,0.04748607469552002,0.0009953470441908757
Node 490,0.0019288378065036643,0.03999249213008399,0.0008872798724550259
Node 491,0.0009414278128532828,0.09566407125927545,0.00038065308905238114
Node 492,0.0017261358665708656,0.043523161541314914,0.0007879410431224114
Node 493,0.0014865052012475678,0.05576951990777251,0.0006603509192098003
Node 494,0.0018762347010768843,0.041428489641600286,0.0008603877806596674
Node 495,0.0012772945896117208,0.08506221472912834,0.0005299977881519543
Node 496,0.0013688562812379824,0.08743980723367362,0.0005647356112569387
Node 497,0.0011432472834394317,0.11591893567568756,0.0004390996334092958
Node 498,0.001156217100698483,0.1115366564797724,0.00044914796077259636
Node 499,0.0015883210710489202,0.3293396684967689,0.00027106340051877585
Node 500,0.0015081605585471939,0.36844189695813406,0.0001984107421650298
Node 501,0.00150151001159296,0.3667031897618304,0.0002001464950860186
Node 502,0.0016410751441457321,0.4313779787655568,0.0001126138933888854
Node 503,0.001625402023113884,0.42816762730251706,0.00011675648390755929
Node 504,0.0011726920898001952,0.24459889186538208,0.00029950685923567073
Node 505,0.00192818648575056,0.00925784409201219,0.0009462423930098764
Node 506,0.001856599953708783,0.020741047602399754,0.0008897921488359045
Node 507,0.0018817614247193038,0.016522485884799598,0.0009097893357811668
Node 508,0.001389145369652989,0.044931252541333566,0.0006321566434059919
Node 509,0.0013792246383906952,0.0401444045629758,0.0006342441673285675
Node 510,0.001452168800120233,0.07943498872896043,0.0006107313877900179
Node 511,0.0009294363029488131,0.08973356304179203,0.0003813165203904191
Node 512,0.0022191138262510116,0.049687698842622974,0.0009992942536292447
Node 513,0.002102313546665145,0.05891751552593133,0.0009272936823065531
Node 514,0.002029317244425513,0.04699460611370693,0.0009192916576312263
Node 515,0.0022528001813411653,0.05353112353165618,0.0010058051658710712
Node 516,0.0021108517931852614,0.05506798512891392,0.0009391855414361634
Node 517,0.0022220889245502004,0.04676164288047174,0.0010071359335366323
Node 518,0.0011198709391176296,0.1440098749039183,0.00039866299570795146
Node 519,0.001532615503396905,0.05025268957106893,0.0006892897005744403
Node 520,0.0013364259399732935,0.2540995519386157,0.0003286277374402895
Node 521,0.0013186258709242263,0.38906529522923605,0.00014628137169407055
Node 522,0.0016666719183614338,0.12696259166935214,0.0006217309729630183
Node 523,0.0015362204425283753,0.15315196971539424,0.0005328350345739124
Node 524,0.0014023335175824424,0.25583722364528416,0.00034239764502820385
Node 525,0.0014642142177738278,0.4087819416623067,0.000133562777935773
Node 526,0.0015405727652390137,0.045985894221868995,0.0006994417663961334
Node 527,0.001638996066151648,0.039772306465847895,0.0007543113792365215
Node 528,0.0018760196659325403,0.030153585671366112,0.0008814411132484056
Node 529,0.001950371718714485,0.03739574222268077,0.0009022502613257888
Node 530,0.0017297047599414352,0.03146137820292477,0.0008104334843388009
Node 531,0.0018580787415105324,0.044350919501645825,0.0008466318700628132
Node 532,0.0013709371484706666,0.055737594816056,0.0006090558349355961
Node 533,0.0013883201246827944,0.058473505688903304,0.0006129801176327389
Node 534,0.0013585690602917536,0.054916293004424355,0.0006046769535641494
Node 535,0.0013716077514968382,0.05217011949101891,0.0006142469354580213
Node 536,0.0009083678187168918,0.08247830933472028,0.000379263267416609
Node 537,0.0009139954429705883,0.08234985993743327,0.0003817303247732139
Node 538,0.0017185804349556311,0.03493558822566489,0.0007992505990695216
Node 539,0.0016767811516673137,0.04215620850060914,0.0007677038399940781
Node 540,0.001569943954351469,0.043493857422902404,0.0007166890586632241
Node 541,0.0013502985372803036,0.21035067414666425,0.0003911130610239853
Node 542,0.0012658423796576726,0.36428184262978025,0.00017179779528827345
Node 543,0.0017150842002831863,0.10860493062866106,0.000671275499547525
Node 544,0.0015395761975499696,0.1287791437522035,0.0005715227943132264
Node 545,0.0013799285713021697,0.21299707105763588,0.0003960435416949747
Node 546,0.0013716101915603911,0.38166858170126183,0.00016230457932034503
Node 547,0.001625181246756241,0.044049679200121816,0.0007410019108164541
Node 548,0.0020836055343355932,0.04362147208377998,0.0009509128265181671
Node 549,0.001959249353004115,0.03743879243920656,0.0009062727466382866
Node 550,0.001950875876924321,0.04648192342643315,0.0008847574753364886
Node 551,0.0014094549951302181,0.04615139010019442,0.0006396791902561868
Node 552,0.001485197256832344,0.04533500699963999,0.0006752672003818316
Node 553,0.0014602225056663729,0.04626269933130528,0.0006625574180967378
Node 554,0.0009615287148206089,0.2430505025452141,0.00024706432006150157
Node 555,0.0015407215653405564,0.4060247031995444,0.0001447897663897413
Node 556,0.0016663916866355875,0.4872972391888083,2.116777501309019e-05
Node 557,0.0013501731532906303,0.17747645938892426,0.00043546262583731476
Node 558,0.0012577710664533615,0.07660120665572545,0.0005325387518396946
Node 559,0.0013218914577602084,0.07578219960950905,0.0005607698865660152
Node 560,0.0008143751326854126,0.09335387107075321,0.0003311624952027647
Node 561,0.0010923990983692433,0.23240140992915193,0.00029232445851827516
Node 562,0.0015043039786399733,0.05708062855327262,0.0006662853726840282
Node 563,0.0010591293766557285,0.15372418660064896,0.00036675088639661
Node 564,0.002494321198391546,0.027629956132691036,0.0011782426139033734
Node 565,0.0023761365067235434,0.021983166596339643,0.0011358332486788236
Node 566,0.0017149912404589528,0.04368638325946461,0.0007825738556121619
Node 567,0.001200539861685818,0.0833325303259198,0.0005002259064115
Node 568,0.0012500319803216739,0.2555580438780384,0.0003055602624848394
Node 569,0.0013108959519118803,0.28571543180744563,0.0002809047730008048
Node 570,0.0009527173332311659,0.2799293064922618,0.0002096651642410256
Node 571,0.002450508051666542,0.023123937698593555,0.001168588630316632
Node 572,0.002180041103368522,0.023401945901098842,0.001039003347721059
Node 573,0.0016436075553869403,0.04233872863157628,0.000752215523429134
Node 574,0.001620228012301354,0.04206913343712426,0.0007419524177026048
Node 575,0.001208576178131211,0.277812023282932,0.0002685310957274206
Node 576,0.001177703383764161,0.31870909137498327,0.00021350691653336155
Node 577,0.000952474590329488,0.308036293255297,0.00018284055293979094
Node 578,0.0009781275090963775,0.4334047198143462,6.51386755255689e-05
Node 579,0.0013279587226254462,0.27103041397478933,0.00030406215897811595
Node 580,0.0011243765038422137,0.06412815423510637,0.0004900840620643837
Node 581,0.0007629363822926565,0.0890431992208357,0.00031353389486501955
Node 582,0.001119145197481224,0.17447064959698355,0.00036431460914271844
Node 583,0.0009732035349274313,0.2787601896914037,0.00021531136545900026
Node 584,0.0013083571444569562,0.07913837488373937,0.0005506373140486248
Node 585,0.0014131143785305717,0.047525618663228686,0.0006393980541837165
Node 586,0.0015047546722174517,0.04181850957490041,0.0006894507384407242
Node 587,0.0016235102110543312,0.4474105368225366,8.537953046247756e-05
Node 588,0.0012216414793496987,0.11141643719906957,0.0004747097985111052
Node 589,0.0013047585400568626,0.09116523275460281,0.0005334306540355916
Node 590,0.0009051863643361948,0.12544977185621814,0.0003390377592747622
Node 591,0.0011349416888292202,0.15140234526193797,0.0003956380109903215
Node 592,0.0014011684337582454,0.34980579854885424,0.0002104473740068723
Node 593,0.0016613007912816156,0.4522786994441389,7.927943437443986e-05
Node 594,0.0012874376035863012,0.055347064137083624,0.0005724629101749664
Node 595,0.001000989611514923,0.23545464058376264,0.0002648071565501351
Node 596,0.00123569135827038,0.10967577367650155,0.00048232027339151906
Node 597,0.0015253558915848022,0.04408621428662901,0.0006954307790926215
Node 598,0.001305157517720168,0.04077326813826987,0.0005993632214274009
Node 599,0.00118713762548683,0.047833094180412816,0.0005367843468983919
Node 600,0.0011092503612848935,0.0796881216247991,0.0004662311029400238
Node 601,0.0009710285716565745,0.22545781432072132,0.00026658830641962405
Node 602,0.0013773949831474455,0.05167281277491648,0.0006175236184924356
Node 603,0.0016054341882239854,0.037858705312753815,0.0007419374342810007
Node 604,0.0009523818992926655,0.1363311093222193,0.0003463516688173615
Node 605,0.00132141557331699,0.2624393207351625,0.00031391638118831883
Node 606,0.000978408018838953,0.10152123570875338,0.00038987481831959277
Node 607,0.0009806992934680565,0.10108768861805195,0.0003912130219279858
Node 608,0.0013585443812189624,0.16655210496130196,0.00045300376423411355
Node 609,0.0016378083814313907,0.08760966861971953,0.000675416341155892
Node 610,0.0012094772239432258,0.05411894258705191,0.0005392829835286825
Node 611,0.0012092567958710422,0.0595356398254811,0.0005326345208800274
Node 612,0.001318724938093719,0.057615789812661744,0.0005833830901929365
Node 613,0.0013438409749791471,0.25230585807511957,0.00033286153718095455
Node 614,0.0018357834257564487,0.04342838392375242,0.0008381666054636119
Node 615,0.001411911077634495,0.31497610344919214,0.00026123728916718444
Node 616,0.0012633546446674604,0.2051245345286024,0.0003725322889017695
Node 617,0.0013908580928644683,0.19561923022326372,0.0004233504569562902
Node 618,0.0016282999740910961,0.10287757507400164,0.0006466344342179964
Node 619,0.001177141070079247,0.13281103291229196,0.00043223321363891805
Node 620,0.0010432785181281675,0.15778989924220566,0.00035702044680708254
Node 621,0.0013268088864886339,0.04095767629497726,0.0006090614343662162
Node 622,0.0011607311802791852,0.0817773066046143,0.00048544412052436585
Node 623,0.001018097003486782,0.17361383168688227,0.0003322927799391176
Node 624,0.0011766375583845284,0.08933139168650556,0.0004832081085911624
Node 625,0.0016493135612526788,0.030421605262257456,0.0007744820145122223
Node 626,0.0017728591073436916,0.041838017022108875,0.0008122566441609996
